rec_id,season,year,month,hour,is_holiday,weekday,is_workingday,weather_condition,temp,atemp,humidity,windspeed,casual,registered,total_rent_count,temp_c,zona_suhu
211,Spring,2011,January,01:00,No,Monday,Yes,Clear,0.12,0.1212,0.5,0.2836,1,0,1,4.92,Dingin
212,Spring,2011,January,02:00,No,Monday,Yes,Clear,0.12,0.1212,0.5,0.2239,0,3,3,4.92,Dingin
213,Spring,2011,January,03:00,No,Monday,Yes,Clear,0.12,0.1212,0.5,0.2239,0,1,1,4.92,Dingin
214,Spring,2011,January,04:00,No,Monday,Yes,Clear,0.1,0.1212,0.54,0.1343,1,2,3,4.1000000000000005,Dingin
215,Spring,2011,January,05:00,No,Monday,Yes,Clear,0.1,0.1061,0.54,0.2537,0,3,3,4.1000000000000005,Dingin
216,Spring,2011,January,06:00,No,Monday,Yes,Clear,0.12,0.1212,0.5,0.2836,0,31,31,4.92,Dingin
217,Spring,2011,January,07:00,No,Monday,Yes,Clear,0.12,0.1212,0.5,0.2239,2,75,77,4.92,Dingin
218,Spring,2011,January,08:00,No,Monday,Yes,Mist + Cloudy,0.12,0.1212,0.5,0.2836,4,184,188,4.92,Dingin
219,Spring,2011,January,09:00,No,Monday,Yes,Mist + Cloudy,0.14,0.1212,0.5,0.2537,2,92,94,5.74,Dingin
220,Spring,2011,January,10:00,No,Monday,Yes,Mist + Cloudy,0.14,0.1212,0.5,0.2985,0,31,31,5.74,Dingin
221,Spring,2011,January,11:00,No,Monday,Yes,Mist + Cloudy,0.16,0.1364,0.47,0.2836,2,28,30,6.5600000000000005,Dingin
222,Spring,2011,January,12:00,No,Monday,Yes,Mist + Cloudy,0.2,0.1818,0.4,0.2836,5,47,52,8.200000000000001,Dingin
223,Spring,2011,January,13:00,No,Monday,Yes,Mist + Cloudy,0.2,0.1818,0.4,0.2836,4,50,54,8.200000000000001,Dingin
224,Spring,2011,January,14:00,No,Monday,Yes,Mist + Cloudy,0.2,0.197,0.4,0.2239,0,47,47,8.200000000000001,Dingin
225,Spring,2011,January,15:00,No,Monday,Yes,Mist + Cloudy,0.2,0.197,0.4,0.2239,2,43,45,8.200000000000001,Dingin
226,Spring,2011,January,16:00,No,Monday,Yes,Clear,0.2,0.2121,0.4,0.1343,4,70,74,8.200000000000001,Dingin
227,Spring,2011,January,17:00,No,Monday,Yes,Clear,0.2,0.2273,0.4,0.1045,4,174,178,8.200000000000001,Dingin
228,Spring,2011,January,18:00,No,Monday,Yes,Clear,0.2,0.197,0.4,0.2239,1,154,155,8.200000000000001,Dingin
229,Spring,2011,January,19:00,No,Monday,Yes,Clear,0.16,0.1667,0.47,0.1642,3,92,95,6.5600000000000005,Dingin
230,Spring,2011,January,20:00,No,Monday,Yes,Clear,0.16,0.1667,0.5,0.1642,1,73,74,6.5600000000000005,Dingin
231,Spring,2011,January,21:00,No,Monday,Yes,Clear,0.14,0.1364,0.59,0.194,1,37,38,5.74,Dingin
232,Spring,2011,January,22:00,No,Monday,Yes,Clear,0.14,0.1515,0.59,0.1642,2,22,24,5.74,Dingin
233,Spring,2011,January,23:00,No,Monday,Yes,Clear,0.14,0.1515,0.59,0.1642,0,18,18,5.74,Dingin
234,Spring,2011,January,00:00,No,Tuesday,Yes,Clear,0.14,0.1667,0.59,0.1045,2,10,12,5.74,Dingin
235,Spring,2011,January,01:00,No,Tuesday,Yes,Clear,0.14,0.1515,0.59,0.1642,0,3,3,5.74,Dingin
236,Spring,2011,January,02:00,No,Tuesday,Yes,Mist + Cloudy,0.16,0.1515,0.55,0.194,0,3,3,6.5600000000000005,Dingin
237,Spring,2011,January,05:00,No,Tuesday,Yes,Mist + Cloudy,0.16,0.1818,0.55,0.1343,0,6,6,6.5600000000000005,Dingin
238,Spring,2011,January,06:00,No,Tuesday,Yes,Mist + Cloudy,0.16,0.1818,0.55,0.1343,0,27,27,6.5600000000000005,Dingin
239,Spring,2011,January,07:00,No,Tuesday,Yes,Mist + Cloudy,0.16,0.2273,0.55,0.0,2,97,99,6.5600000000000005,Dingin
240,Spring,2011,January,08:00,No,Tuesday,Yes,Mist + Cloudy,0.18,0.2121,0.51,0.0896,3,214,217,7.38,Dingin
241,Spring,2011,January,09:00,No,Tuesday,Yes,Mist + Cloudy,0.18,0.197,0.51,0.1642,3,127,130,7.38,Dingin
242,Spring,2011,January,10:00,No,Tuesday,Yes,Mist + Cloudy,0.2,0.2121,0.51,0.1642,3,51,54,8.200000000000001,Dingin
243,Spring,2011,January,11:00,No,Tuesday,Yes,Mist + Cloudy,0.2,0.2121,0.47,0.1343,4,31,35,8.200000000000001,Dingin
244,Spring,2011,January,12:00,No,Tuesday,Yes,Mist + Cloudy,0.2,0.2273,0.51,0.1045,2,55,57,8.200000000000001,Dingin
245,Spring,2011,January,13:00,No,Tuesday,Yes,Mist + Cloudy,0.2,0.2273,0.59,0.0896,6,46,52,8.200000000000001,Dingin
246,Spring,2011,January,14:00,No,Tuesday,Yes,Mist + Cloudy,0.2,0.2273,0.59,0.0896,3,60,63,8.200000000000001,Dingin
247,Spring,2011,January,15:00,No,Tuesday,Yes,Mist + Cloudy,0.16,0.197,0.8,0.0896,2,45,47,6.5600000000000005,Dingin
248,Spring,2011,January,16:00,No,Tuesday,Yes,Mist + Cloudy,0.16,0.1515,0.86,0.2239,4,72,76,6.5600000000000005,Dingin
249,Spring,2011,January,17:00,No,Tuesday,Yes,Mist + Cloudy,0.16,0.1515,0.86,0.2239,6,130,136,6.5600000000000005,Dingin
250,Spring,2011,January,18:00,No,Tuesday,Yes,Light Snow/Rain,0.16,0.1818,0.93,0.1045,1,94,95,6.5600000000000005,Dingin
251,Spring,2011,January,19:00,No,Tuesday,Yes,Light Snow/Rain,0.16,0.2273,0.93,0.0,0,51,51,6.5600000000000005,Dingin
252,Spring,2011,January,20:00,No,Tuesday,Yes,Light Snow/Rain,0.16,0.1515,0.93,0.194,0,32,32,6.5600000000000005,Dingin
253,Spring,2011,January,21:00,No,Tuesday,Yes,Light Snow/Rain,0.16,0.197,0.86,0.0896,0,20,20,6.5600000000000005,Dingin
254,Spring,2011,January,22:00,No,Tuesday,Yes,Light Snow/Rain,0.16,0.1818,0.93,0.1045,1,28,29,6.5600000000000005,Dingin
255,Spring,2011,January,23:00,No,Tuesday,Yes,Light Snow/Rain,0.16,0.197,0.93,0.0896,1,18,19,6.5600000000000005,Dingin
256,Spring,2011,January,00:00,No,Wednesday,Yes,Mist + Cloudy,0.16,0.197,0.86,0.0896,0,7,7,6.5600000000000005,Dingin
257,Spring,2011,January,01:00,No,Wednesday,Yes,Mist + Cloudy,0.16,0.1818,0.86,0.1045,0,6,6,6.5600000000000005,Dingin
258,Spring,2011,January,02:00,No,Wednesday,Yes,Clear,0.14,0.1515,0.86,0.1343,0,1,1,5.74,Dingin
259,Spring,2011,January,05:00,No,Wednesday,Yes,Clear,0.14,0.1515,0.86,0.1642,0,5,5,5.74,Dingin
260,Spring,2011,January,06:00,No,Wednesday,Yes,Clear,0.12,0.1515,0.93,0.1343,0,16,16,4.92,Dingin
261,Spring,2011,January,07:00,No,Wednesday,Yes,Clear,0.14,0.1515,0.69,0.1343,0,54,54,5.74,Dingin
262,Spring,2011,January,08:00,No,Wednesday,Yes,Clear,0.16,0.1667,0.59,0.1642,3,125,128,6.5600000000000005,Dingin
263,Spring,2011,January,09:00,No,Wednesday,Yes,Clear,0.16,0.1364,0.59,0.3284,3,78,81,6.5600000000000005,Dingin
264,Spring,2011,January,10:00,No,Wednesday,Yes,Clear,0.18,0.1818,0.55,0.2239,0,39,39,7.38,Dingin
265,Spring,2011,January,11:00,No,Wednesday,Yes,Clear,0.2,0.1818,0.51,0.3881,3,32,35,8.200000000000001,Dingin
266,Spring,2011,January,12:00,No,Wednesday,Yes,Clear,0.2,0.1515,0.47,0.5821,3,52,55,8.200000000000001,Dingin
267,Spring,2011,January,13:00,No,Wednesday,Yes,Clear,0.22,0.197,0.44,0.3582,0,49,49,9.02,Dingin
268,Spring,2011,January,14:00,No,Wednesday,Yes,Clear,0.2,0.1818,0.47,0.3284,0,44,44,8.200000000000001,Dingin
269,Spring,2011,January,15:00,No,Wednesday,Yes,Clear,0.2,0.1667,0.47,0.4179,1,48,49,8.200000000000001,Dingin
270,Spring,2011,January,16:00,No,Wednesday,Yes,Clear,0.22,0.197,0.44,0.3284,5,63,68,9.02,Dingin
271,Spring,2011,January,17:00,No,Wednesday,Yes,Clear,0.2,0.1818,0.47,0.3582,0,139,139,8.200000000000001,Dingin
272,Spring,2011,January,18:00,No,Wednesday,Yes,Clear,0.2,0.1515,0.47,0.5224,2,135,137,8.200000000000001,Dingin
273,Spring,2011,January,19:00,No,Wednesday,Yes,Clear,0.18,0.1515,0.47,0.4179,1,82,83,7.38,Dingin
274,Spring,2011,January,20:00,No,Wednesday,Yes,Clear,0.16,0.1364,0.5,0.3284,2,54,56,6.5600000000000005,Dingin
275,Spring,2011,January,21:00,No,Wednesday,Yes,Clear,0.16,0.1364,0.55,0.3284,0,57,57,6.5600000000000005,Dingin
276,Spring,2011,January,22:00,No,Wednesday,Yes,Clear,0.16,0.1212,0.55,0.4478,1,32,33,6.5600000000000005,Dingin
277,Spring,2011,January,23:00,No,Wednesday,Yes,Clear,0.14,0.1061,0.59,0.4179,1,19,20,5.74,Dingin
278,Spring,2011,January,00:00,No,Thursday,Yes,Clear,0.14,0.1212,0.59,0.2836,1,6,7,5.74,Dingin
279,Spring,2011,January,01:00,No,Thursday,Yes,Clear,0.14,0.1212,0.5,0.2836,0,2,2,5.74,Dingin
280,Spring,2011,January,02:00,No,Thursday,Yes,Clear,0.14,0.1212,0.5,0.3582,0,2,2,5.74,Dingin
281,Spring,2011,January,03:00,No,Thursday,Yes,Clear,0.14,0.1212,0.5,0.3284,0,3,3,5.74,Dingin
282,Spring,2011,January,04:00,No,Thursday,Yes,Clear,0.14,0.1212,0.5,0.2537,0,4,4,5.74,Dingin
283,Spring,2011,January,05:00,No,Thursday,Yes,Clear,0.14,0.1212,0.5,0.2985,0,3,3,5.74,Dingin
284,Spring,2011,January,06:00,No,Thursday,Yes,Clear,0.12,0.1515,0.54,0.1343,0,28,28,4.92,Dingin
285,Spring,2011,January,07:00,No,Thursday,Yes,Clear,0.12,0.1515,0.54,0.1343,0,72,72,4.92,Dingin
286,Spring,2011,January,08:00,No,Thursday,Yes,Clear,0.14,0.1364,0.5,0.194,5,197,202,5.74,Dingin
287,Spring,2011,January,09:00,No,Thursday,Yes,Clear,0.14,0.1212,0.5,0.3284,2,137,139,5.74,Dingin
288,Spring,2011,January,10:00,No,Thursday,Yes,Mist + Cloudy,0.16,0.1364,0.5,0.3582,2,36,38,6.5600000000000005,Dingin
289,Spring,2011,January,11:00,No,Thursday,Yes,Mist + Cloudy,0.2,0.1667,0.44,0.4478,4,33,37,8.200000000000001,Dingin
290,Spring,2011,January,12:00,No,Thursday,Yes,Clear,0.2,0.1667,0.44,0.4179,3,49,52,8.200000000000001,Dingin
291,Spring,2011,January,13:00,No,Thursday,Yes,Clear,0.22,0.197,0.41,0.4478,2,81,83,9.02,Dingin
292,Spring,2011,January,14:00,No,Thursday,Yes,Clear,0.22,0.197,0.41,0.3881,3,39,42,9.02,Dingin
293,Spring,2011,January,15:00,No,Thursday,Yes,Clear,0.24,0.2121,0.38,0.2985,5,55,60,9.84,Dingin
294,Spring,2011,January,16:00,No,Thursday,Yes,Clear,0.24,0.2121,0.38,0.3582,2,76,78,9.84,Dingin
295,Spring,2011,January,17:00,No,Thursday,Yes,Clear,0.2,0.1818,0.4,0.2836,4,158,162,8.200000000000001,Dingin
296,Spring,2011,January,18:00,No,Thursday,Yes,Clear,0.2,0.1818,0.4,0.3284,3,141,144,8.200000000000001,Dingin
297,Spring,2011,January,19:00,No,Thursday,Yes,Clear,0.16,0.1515,0.47,0.2537,1,98,99,6.5600000000000005,Dingin
298,Spring,2011,January,20:00,No,Thursday,Yes,Clear,0.16,0.1515,0.47,0.2239,0,64,64,6.5600000000000005,Dingin
299,Spring,2011,January,21:00,No,Thursday,Yes,Clear,0.14,0.1212,0.46,0.2985,0,40,40,5.74,Dingin
300,Spring,2011,January,22:00,No,Thursday,Yes,Clear,0.14,0.1212,0.46,0.3284,0,30,30,5.74,Dingin
301,Spring,2011,January,23:00,No,Thursday,Yes,Clear,0.12,0.1364,0.5,0.194,1,14,15,4.92,Dingin
302,Spring,2011,January,00:00,No,Friday,Yes,Clear,0.12,0.1364,0.5,0.194,0,14,14,4.92,Dingin
303,Spring,2011,January,01:00,No,Friday,Yes,Clear,0.1,0.1212,0.54,0.1642,0,5,5,4.1000000000000005,Dingin
304,Spring,2011,January,02:00,No,Friday,Yes,Clear,0.1,0.1212,0.54,0.1343,0,1,1,4.1000000000000005,Dingin
305,Spring,2011,January,03:00,No,Friday,Yes,Clear,0.1,0.1364,0.54,0.1045,0,1,1,4.1000000000000005,Dingin
306,Spring,2011,January,05:00,No,Friday,Yes,Clear,0.1,0.1364,0.54,0.0896,0,8,8,4.1000000000000005,Dingin
307,Spring,2011,January,06:00,No,Friday,Yes,Clear,0.1,0.1818,0.54,0.0,0,17,17,4.1000000000000005,Dingin
308,Spring,2011,January,07:00,No,Friday,Yes,Clear,0.1,0.1212,0.74,0.1642,0,70,70,4.1000000000000005,Dingin
309,Spring,2011,January,08:00,No,Friday,Yes,Clear,0.12,0.1667,0.68,0.0,2,156,158,4.92,Dingin
310,Spring,2011,January,09:00,No,Friday,Yes,Clear,0.14,0.1515,0.69,0.1343,0,117,117,5.74,Dingin
311,Spring,2011,January,10:00,No,Friday,Yes,Clear,0.18,0.1818,0.55,0.194,4,40,44,7.38,Dingin
312,Spring,2011,January,11:00,No,Friday,Yes,Clear,0.18,0.1667,0.51,0.2836,6,47,53,7.38,Dingin
313,Spring,2011,January,12:00,No,Friday,Yes,Clear,0.2,0.197,0.44,0.2537,2,59,61,8.200000000000001,Dingin
314,Spring,2011,January,13:00,No,Friday,Yes,Clear,0.22,0.197,0.37,0.3881,4,73,77,9.02,Dingin
315,Spring,2011,January,14:00,No,Friday,Yes,Clear,0.22,0.2121,0.41,0.2836,5,59,64,9.02,Dingin
316,Spring,2011,January,15:00,No,Friday,Yes,Clear,0.24,0.2424,0.38,0.1642,9,59,68,9.84,Dingin
317,Spring,2011,January,16:00,No,Friday,Yes,Clear,0.22,0.2424,0.41,0.1045,3,87,90,9.02,Dingin
318,Spring,2011,January,17:00,No,Friday,Yes,Clear,0.22,0.2273,0.41,0.1642,4,155,159,9.02,Dingin
319,Spring,2011,January,18:00,No,Friday,Yes,Clear,0.2,0.2576,0.47,0.0,5,134,139,8.200000000000001,Dingin
320,Spring,2011,January,19:00,No,Friday,Yes,Clear,0.16,0.197,0.59,0.0896,3,89,92,6.5600000000000005,Dingin
321,Spring,2011,January,20:00,No,Friday,Yes,Clear,0.18,0.2424,0.59,0.0,0,68,68,7.38,Dingin
322,Spring,2011,January,21:00,No,Friday,Yes,Clear,0.16,0.2273,0.69,0.0,4,48,52,6.5600000000000005,Dingin
323,Spring,2011,January,22:00,No,Friday,Yes,Mist + Cloudy,0.16,0.2273,0.69,0.0,2,34,36,6.5600000000000005,Dingin
324,Spring,2011,January,23:00,No,Friday,Yes,Mist + Cloudy,0.18,0.2424,0.55,0.0,1,26,27,7.38,Dingin
325,Spring,2011,January,00:00,No,Saturday,No,Clear,0.18,0.2424,0.55,0.0,3,25,28,7.38,Dingin
326,Spring,2011,January,01:00,No,Saturday,No,Mist + Cloudy,0.16,0.197,0.59,0.0896,2,18,20,6.5600000000000005,Dingin
327,Spring,2011,January,02:00,No,Saturday,No,Mist + Cloudy,0.16,0.197,0.59,0.0896,0,12,12,6.5600000000000005,Dingin
328,Spring,2011,January,03:00,No,Saturday,No,Mist + Cloudy,0.16,0.2273,0.59,0.0,1,7,8,6.5600000000000005,Dingin
329,Spring,2011,January,04:00,No,Saturday,No,Mist + Cloudy,0.16,0.2273,0.59,0.0,0,5,5,6.5600000000000005,Dingin
330,Spring,2011,January,05:00,No,Saturday,No,Clear,0.16,0.2273,0.59,0.0,0,1,1,6.5600000000000005,Dingin
331,Spring,2011,January,06:00,No,Saturday,No,Clear,0.14,0.1667,0.63,0.1045,1,2,3,5.74,Dingin
332,Spring,2011,January,07:00,No,Saturday,No,Clear,0.14,0.2121,0.63,0.0,1,9,10,5.74,Dingin
333,Spring,2011,January,08:00,No,Saturday,No,Clear,0.14,0.1515,0.63,0.1343,1,22,23,5.74,Dingin
334,Spring,2011,January,09:00,No,Saturday,No,Clear,0.16,0.1818,0.64,0.1343,2,31,33,6.5600000000000005,Dingin
335,Spring,2011,January,10:00,No,Saturday,No,Clear,0.18,0.197,0.59,0.1642,2,57,59,7.38,Dingin
336,Spring,2011,January,11:00,No,Saturday,No,Clear,0.2,0.197,0.55,0.2239,18,54,72,8.200000000000001,Dingin
337,Spring,2011,January,12:00,No,Saturday,No,Clear,0.24,0.2273,0.48,0.2239,15,74,89,9.84,Dingin
338,Spring,2011,January,13:00,No,Saturday,No,Clear,0.28,0.2576,0.38,0.2985,21,80,101,11.48,Sejuk
339,Spring,2011,January,14:00,No,Saturday,No,Clear,0.3,0.2879,0.39,0.2836,26,92,118,12.299999999999999,Sejuk
340,Spring,2011,January,15:00,No,Saturday,No,Mist + Cloudy,0.32,0.3182,0.36,0.194,21,108,129,13.120000000000001,Sejuk
341,Spring,2011,January,16:00,No,Saturday,No,Mist + Cloudy,0.34,0.3333,0.34,0.194,33,95,128,13.940000000000001,Sejuk
342,Spring,2011,January,17:00,No,Saturday,No,Mist + Cloudy,0.32,0.303,0.36,0.2836,29,54,83,13.120000000000001,Sejuk
343,Spring,2011,January,18:00,No,Saturday,No,Mist + Cloudy,0.3,0.2879,0.45,0.2537,15,69,84,12.299999999999999,Sejuk
344,Spring,2011,January,19:00,No,Saturday,No,Mist + Cloudy,0.32,0.303,0.39,0.2537,14,60,74,13.120000000000001,Sejuk
345,Spring,2011,January,20:00,No,Saturday,No,Mist + Cloudy,0.32,0.303,0.39,0.2537,6,35,41,13.120000000000001,Sejuk
346,Spring,2011,January,21:00,No,Saturday,No,Mist + Cloudy,0.32,0.303,0.39,0.2239,6,51,57,13.120000000000001,Sejuk
347,Spring,2011,January,22:00,No,Saturday,No,Mist + Cloudy,0.3,0.3182,0.42,0.1045,0,26,26,12.299999999999999,Sejuk
348,Spring,2011,January,23:00,No,Saturday,No,Clear,0.3,0.2879,0.45,0.2836,5,39,44,12.299999999999999,Sejuk
349,Spring,2011,January,00:00,No,Sunday,No,Clear,0.26,0.303,0.56,0.0,6,33,39,10.66,Sejuk
350,Spring,2011,January,01:00,No,Sunday,No,Clear,0.26,0.2727,0.56,0.1343,4,19,23,10.66,Sejuk
351,Spring,2011,January,02:00,No,Sunday,No,Clear,0.26,0.2879,0.56,0.0896,3,13,16,10.66,Sejuk
352,Spring,2011,January,03:00,No,Sunday,No,Clear,0.22,0.2727,0.69,0.0,9,6,15,9.02,Dingin
353,Spring,2011,January,04:00,No,Sunday,No,Clear,0.26,0.2576,0.56,0.1642,0,1,1,10.66,Sejuk
354,Spring,2011,January,05:00,No,Sunday,No,Mist + Cloudy,0.26,0.2576,0.56,0.1642,1,1,2,10.66,Sejuk
355,Spring,2011,January,06:00,No,Sunday,No,Mist + Cloudy,0.26,0.2576,0.56,0.1642,0,1,1,10.66,Sejuk
356,Spring,2011,January,07:00,No,Sunday,No,Mist + Cloudy,0.24,0.2121,0.56,0.2985,0,3,3,9.84,Dingin
357,Spring,2011,January,08:00,No,Sunday,No,Clear,0.22,0.2121,0.55,0.2836,0,18,18,9.02,Dingin
358,Spring,2011,January,09:00,No,Sunday,No,Clear,0.22,0.2121,0.51,0.2537,3,29,32,9.02,Dingin
359,Spring,2011,January,10:00,No,Sunday,No,Clear,0.22,0.2121,0.51,0.2836,8,71,79,9.02,Dingin
360,Spring,2011,January,11:00,No,Sunday,No,Clear,0.24,0.2273,0.44,0.2537,23,70,93,9.84,Dingin
361,Spring,2011,January,12:00,No,Sunday,No,Clear,0.24,0.2121,0.41,0.2836,29,75,104,9.84,Dingin
362,Spring,2011,January,13:00,No,Sunday,No,Clear,0.26,0.2273,0.35,0.2985,23,95,118,10.66,Sejuk
363,Spring,2011,January,14:00,No,Sunday,No,Clear,0.28,0.2727,0.36,0.2537,22,69,91,11.48,Sejuk
364,Spring,2011,January,15:00,No,Sunday,No,Clear,0.26,0.2424,0.38,0.2537,35,78,113,10.66,Sejuk
365,Spring,2011,January,16:00,No,Sunday,No,Clear,0.24,0.2273,0.38,0.2239,22,77,99,9.84,Dingin
366,Spring,2011,January,17:00,No,Sunday,No,Clear,0.22,0.2121,0.37,0.2537,23,82,105,9.02,Dingin
367,Spring,2011,January,18:00,No,Sunday,No,Clear,0.2,0.2121,0.4,0.1642,11,56,67,8.200000000000001,Dingin
368,Spring,2011,January,19:00,No,Sunday,No,Clear,0.18,0.197,0.47,0.1343,14,47,61,7.38,Dingin
369,Spring,2011,January,20:00,No,Sunday,No,Clear,0.18,0.197,0.47,0.1642,7,50,57,7.38,Dingin
370,Spring,2011,January,21:00,No,Sunday,No,Clear,0.18,0.197,0.51,0.1642,6,22,28,7.38,Dingin
371,Spring,2011,January,22:00,No,Sunday,No,Mist + Cloudy,0.2,0.2121,0.49,0.1343,2,19,21,8.200000000000001,Dingin
372,Spring,2011,January,23:00,No,Sunday,No,Mist + Cloudy,0.2,0.2273,0.4,0.1045,0,18,18,8.200000000000001,Dingin
373,Spring,2011,January,00:00,Yes,Monday,No,Mist + Cloudy,0.2,0.197,0.47,0.2239,1,16,17,8.200000000000001,Dingin
374,Spring,2011,January,01:00,Yes,Monday,No,Mist + Cloudy,0.2,0.197,0.44,0.194,1,15,16,8.200000000000001,Dingin
375,Spring,2011,January,02:00,Yes,Monday,No,Mist + Cloudy,0.18,0.1667,0.43,0.2537,0,8,8,7.38,Dingin
376,Spring,2011,January,03:00,Yes,Monday,No,Mist + Cloudy,0.18,0.1818,0.43,0.194,0,2,2,7.38,Dingin
377,Spring,2011,January,04:00,Yes,Monday,No,Mist + Cloudy,0.18,0.197,0.43,0.1343,1,2,3,7.38,Dingin
378,Spring,2011,January,05:00,Yes,Monday,No,Mist + Cloudy,0.18,0.197,0.43,0.1642,0,1,1,7.38,Dingin
379,Spring,2011,January,06:00,Yes,Monday,No,Mist + Cloudy,0.18,0.1818,0.43,0.194,0,5,5,7.38,Dingin
380,Spring,2011,January,07:00,Yes,Monday,No,Mist + Cloudy,0.16,0.1818,0.5,0.1343,4,9,13,6.5600000000000005,Dingin
381,Spring,2011,January,08:00,Yes,Monday,No,Mist + Cloudy,0.16,0.1515,0.47,0.2239,3,30,33,6.5600000000000005,Dingin
382,Spring,2011,January,09:00,Yes,Monday,No,Mist + Cloudy,0.16,0.1515,0.47,0.2239,8,39,47,6.5600000000000005,Dingin
383,Spring,2011,January,10:00,Yes,Monday,No,Mist + Cloudy,0.16,0.1515,0.5,0.2537,7,50,57,6.5600000000000005,Dingin
384,Spring,2011,January,11:00,Yes,Monday,No,Mist + Cloudy,0.16,0.1515,0.55,0.194,9,55,64,6.5600000000000005,Dingin
385,Spring,2011,January,12:00,Yes,Monday,No,Mist + Cloudy,0.18,0.197,0.47,0.1343,10,70,80,7.38,Dingin
386,Spring,2011,January,13:00,Yes,Monday,No,Mist + Cloudy,0.18,0.197,0.47,0.1343,13,80,93,7.38,Dingin
387,Spring,2011,January,14:00,Yes,Monday,No,Mist + Cloudy,0.18,0.2121,0.43,0.1045,12,74,86,7.38,Dingin
388,Spring,2011,January,15:00,Yes,Monday,No,Mist + Cloudy,0.2,0.2121,0.47,0.1642,21,72,93,8.200000000000001,Dingin
389,Spring,2011,January,16:00,Yes,Monday,No,Mist + Cloudy,0.2,0.2121,0.47,0.1642,6,76,82,8.200000000000001,Dingin
390,Spring,2011,January,17:00,Yes,Monday,No,Clear,0.2,0.197,0.51,0.194,4,67,71,8.200000000000001,Dingin
391,Spring,2011,January,18:00,Yes,Monday,No,Mist + Cloudy,0.18,0.1667,0.55,0.2537,7,85,92,7.38,Dingin
392,Spring,2011,January,19:00,Yes,Monday,No,Light Snow/Rain,0.18,0.1818,0.59,0.194,2,58,60,7.38,Dingin
393,Spring,2011,January,20:00,Yes,Monday,No,Light Snow/Rain,0.16,0.1515,0.8,0.194,4,29,33,6.5600000000000005,Dingin
394,Spring,2011,January,21:00,Yes,Monday,No,Light Snow/Rain,0.16,0.1515,0.8,0.194,3,24,27,6.5600000000000005,Dingin
395,Spring,2011,January,22:00,Yes,Monday,No,Light Snow/Rain,0.14,0.1212,0.93,0.2537,0,13,13,5.74,Dingin
396,Spring,2011,January,23:00,Yes,Monday,No,Light Snow/Rain,0.16,0.1364,0.86,0.2836,1,3,4,6.5600000000000005,Dingin
397,Spring,2011,January,12:00,No,Tuesday,Yes,Mist + Cloudy,0.2,0.1818,0.86,0.3284,0,3,3,8.200000000000001,Dingin
398,Spring,2011,January,13:00,No,Tuesday,Yes,Mist + Cloudy,0.2,0.197,0.86,0.2239,0,22,22,8.200000000000001,Dingin
399,Spring,2011,January,14:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2273,0.8,0.1642,2,26,28,9.02,Dingin
400,Spring,2011,January,15:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2273,0.87,0.1642,3,32,35,9.02,Dingin
401,Spring,2011,January,16:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2273,0.87,0.194,0,61,61,9.02,Dingin
402,Spring,2011,January,17:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2273,0.82,0.194,1,124,125,9.02,Dingin
403,Spring,2011,January,18:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2273,0.8,0.1642,1,132,133,9.02,Dingin
404,Spring,2011,January,19:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2273,0.8,0.1343,1,98,99,9.02,Dingin
405,Spring,2011,January,20:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2727,0.87,0.0,0,83,83,9.02,Dingin
406,Spring,2011,January,21:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2424,0.93,0.1045,0,41,41,9.02,Dingin
407,Spring,2011,January,22:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2576,0.93,0.0896,0,33,33,9.02,Dingin
408,Spring,2011,January,23:00,No,Tuesday,Yes,Mist + Cloudy,0.22,0.2727,0.93,0.0,1,19,20,9.02,Dingin
409,Spring,2011,January,00:00,No,Wednesday,Yes,Mist + Cloudy,0.22,0.2727,0.93,0.0,0,3,3,9.02,Dingin
410,Spring,2011,January,01:00,No,Wednesday,Yes,Light Snow/Rain,0.22,0.2273,0.93,0.1343,1,6,7,9.02,Dingin
411,Spring,2011,January,02:00,No,Wednesday,Yes,Light Snow/Rain,0.22,0.2273,0.93,0.1343,0,3,3,9.02,Dingin
412,Spring,2011,January,04:00,No,Wednesday,Yes,Light Snow/Rain,0.22,0.2273,0.93,0.1343,1,1,2,9.02,Dingin
413,Spring,2011,January,05:00,No,Wednesday,Yes,Mist + Cloudy,0.22,0.2576,0.93,0.0896,0,7,7,9.02,Dingin
414,Spring,2011,January,06:00,No,Wednesday,Yes,Mist + Cloudy,0.22,0.2576,0.93,0.0896,0,32,32,9.02,Dingin
415,Spring,2011,January,07:00,No,Wednesday,Yes,Mist + Cloudy,0.24,0.2576,0.92,0.1045,1,89,90,9.84,Dingin
416,Spring,2011,January,08:00,No,Wednesday,Yes,Mist + Cloudy,0.24,0.2576,0.93,0.1045,1,196,197,9.84,Dingin
417,Spring,2011,January,09:00,No,Wednesday,Yes,Mist + Cloudy,0.24,0.2576,0.93,0.1045,2,107,109,9.84,Dingin
